disease_id,symptom_id,source,url,tier,probability
DIS_0066,SX_11a03cdfba,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624/,1,0.05
DIS_0066,SX_68dcf6147c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624/,1,0.15
DIS_0066,SX_27a0380f35,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624/,1,0.15
DIS_0066,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624/,1,0.15
DIS_0066,SX_5b792cc443,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624/,1,0.4
DIS_0066,SX_02802ea3af,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624/,1,0.4
DIS_0066,SX_0171fbf1a4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624/,1,0.7
DIS_0066,SX_f988142990,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624/,1,0.7
DIS_0067,SX_f988142990,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-flutter/symptoms-causes/syc-20352586/,1,0.7
DIS_0067,SX_27a0380f35,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-flutter/symptoms-causes/syc-20352586/,1,0.05
DIS_0067,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-flutter/symptoms-causes/syc-20352586/,1,0.15
DIS_0067,SX_4257c3fc5b,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-flutter/symptoms-causes/syc-20352586/,1,0.15
DIS_0067,SX_02802ea3af,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-flutter/symptoms-causes/syc-20352586/,1,0.4
DIS_0067,SX_287f44f35e,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-flutter/symptoms-causes/syc-20352586/,1,0.7
DIS_0068,SX_fa92aee29c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715/,1,0.4
DIS_0068,SX_02802ea3af,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715/,1,0.15
DIS_0068,SX_6f845fd164,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715/,1,0.15
DIS_0068,SX_68dcf6147c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715/,1,0.15
DIS_0069,SX_a475c04a20,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.7
DIS_0069,SX_68dcf6147c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.05
DIS_0069,SX_27a0380f35,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.05
DIS_0069,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.15
DIS_0069,SX_4257c3fc5b,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.15
DIS_0069,SX_02802ea3af,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.15
DIS_0069,SX_3ae8308c20,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.15
DIS_0069,SX_6f845fd164,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.4
DIS_0069,SX_0171fbf1a4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.4
DIS_0069,SX_072ff6bd71,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.4
DIS_0069,SX_9d260e2897,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.7
DIS_0069,SX_59eb7ace58,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/symptoms-causes/syc-20573298/,1,0.7
DIS_0073,SX_7a5d98c44f,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-genitalia/symptoms-causes/syc-20369273/,1,0.15
DIS_0073,SX_06a224da9e,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-genitalia/symptoms-causes/syc-20369273/,1,0.15
DIS_0073,SX_7ce8283598,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-genitalia/symptoms-causes/syc-20369273/,1,0.15
DIS_0073,SX_28a86b5a59,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-genitalia/symptoms-causes/syc-20369273/,1,0.15
DIS_0075,SX_536a9eec58,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-teratoid-rhabdoid-brain-tumor/symptoms-causes/syc-20593005/,1,0.15
DIS_0075,SX_072ff6bd71,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-teratoid-rhabdoid-brain-tumor/symptoms-causes/syc-20593005/,1,0.4
DIS_0075,SX_7ed7266d85,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-teratoid-rhabdoid-brain-tumor/symptoms-causes/syc-20593005/,1,0.4
DIS_0075,SX_59eb7ace58,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-teratoid-rhabdoid-brain-tumor/symptoms-causes/syc-20593005/,1,0.7
DIS_0075,SX_0171fbf1a4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-teratoid-rhabdoid-brain-tumor/symptoms-causes/syc-20593005/,1,0.7
DIS_0075,SX_17436dd00c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-teratoid-rhabdoid-brain-tumor/symptoms-causes/syc-20593005/,1,0.05
DIS_0075,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/atypical-teratoid-rhabdoid-brain-tumor/symptoms-causes/syc-20593005/,1,0.15
DIS_0076,SX_cc1e7863dc,mayoclinic,https://www.mayoclinic.org/diseases-conditions/auditory-processing-disorder/symptoms-causes/syc-20555261/,1,0.15
DIS_0936,SX_8603aaa88d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autism-spectrum-disorder/symptoms-causes/syc-20352928/,1,0.4
DIS_0077,SX_6c1562051d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-encephalitis/symptoms-causes/syc-20576380/,1,0.4
DIS_0077,SX_380f43098d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-encephalitis/symptoms-causes/syc-20576380/,1,0.7
DIS_0077,SX_d3af37c043,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-encephalitis/symptoms-causes/syc-20576380/,1,0.05
DIS_0077,SX_2aa783957a,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-encephalitis/symptoms-causes/syc-20576380/,1,0.15
DIS_0077,SX_ce9429ba18,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-encephalitis/symptoms-causes/syc-20576380/,1,0.15
DIS_0077,SX_ab7a29b061,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-encephalitis/symptoms-causes/syc-20576380/,1,0.7
DIS_0077,SX_8cdb54955a,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-encephalitis/symptoms-causes/syc-20576380/,1,0.4
DIS_0937,SX_6c1562051d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-epilepsy/symptoms-causes/syc-20576892/,1,0.7
DIS_0937,SX_072ff6bd71,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-epilepsy/symptoms-causes/syc-20576892/,1,0.05
DIS_0937,SX_ab7a29b061,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-epilepsy/symptoms-causes/syc-20576892/,1,0.15
DIS_0937,SX_b94d20940f,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-epilepsy/symptoms-causes/syc-20576892/,1,0.4
DIS_0937,SX_2d7f547401,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-epilepsy/symptoms-causes/syc-20576892/,1,0.4
DIS_0078,SX_fec35336f5,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153/,1,0.7
DIS_0078,SX_5b792cc443,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153/,1,0.05
DIS_0078,SX_7519dd8bd4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153/,1,0.15
DIS_0078,SX_a317c5b425,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153/,1,0.15
DIS_0078,SX_fce83873fb,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153/,1,0.15
DIS_0078,SX_eba73c67cd,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153/,1,0.4
DIS_0078,SX_0f53c5a9b7,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153/,1,0.4
DIS_0078,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153/,1,0.7
DIS_0079,SX_e5dbbe55be,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.7
DIS_0079,SX_7519dd8bd4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.05
DIS_0079,SX_010aff0724,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.05
DIS_0079,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.15
DIS_0079,SX_072ff6bd71,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.15
DIS_0079,SX_4de292905d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.15
DIS_0079,SX_7ed7266d85,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.15
DIS_0079,SX_6f845fd164,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.4
DIS_0079,SX_0171fbf1a4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.4
DIS_0079,SX_e5671794bf,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.4
DIS_0079,SX_175043ae40,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.7
DIS_0079,SX_af835d8631,mayoclinic,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800/,1,0.7
DIS_0071,SX_a475c04a20,mayoclinic,https://www.mayoclinic.org/diseases-conditions/avnrt/symptoms-causes/syc-20573830/,1,0.7
DIS_0071,SX_68dcf6147c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/avnrt/symptoms-causes/syc-20573830/,1,0.05
DIS_0071,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/avnrt/symptoms-causes/syc-20573830/,1,0.15
DIS_0071,SX_02802ea3af,mayoclinic,https://www.mayoclinic.org/diseases-conditions/avnrt/symptoms-causes/syc-20573830/,1,0.15
DIS_0071,SX_3ae8308c20,mayoclinic,https://www.mayoclinic.org/diseases-conditions/avnrt/symptoms-causes/syc-20573830/,1,0.15
DIS_0071,SX_6f845fd164,mayoclinic,https://www.mayoclinic.org/diseases-conditions/avnrt/symptoms-causes/syc-20573830/,1,0.4
DIS_0071,SX_0171fbf1a4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/avnrt/symptoms-causes/syc-20573830/,1,0.4
DIS_0071,SX_4257c3fc5b,mayoclinic,https://www.mayoclinic.org/diseases-conditions/avnrt/symptoms-causes/syc-20573830/,1,0.4
DIS_0082,SX_3abc30498c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/b-cell-lymphoma/symptoms-causes/syc-20586599/,1,0.05
DIS_0082,SX_31dd225288,mayoclinic,https://www.mayoclinic.org/diseases-conditions/b-cell-lymphoma/symptoms-causes/syc-20586599/,1,0.15
DIS_0082,SX_6c1562051d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/b-cell-lymphoma/symptoms-causes/syc-20586599/,1,0.4
DIS_0082,SX_0316b006c6,mayoclinic,https://www.mayoclinic.org/diseases-conditions/b-cell-lymphoma/symptoms-causes/syc-20586599/,1,0.4
DIS_0082,SX_5b792cc443,mayoclinic,https://www.mayoclinic.org/diseases-conditions/b-cell-lymphoma/symptoms-causes/syc-20586599/,1,0.7
DIS_0083,SX_17436dd00c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/back-pain/symptoms-causes/syc-20369906/,1,0.4
DIS_0083,SX_574a249772,mayoclinic,https://www.mayoclinic.org/diseases-conditions/back-pain/symptoms-causes/syc-20369906/,1,0.4
DIS_0083,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/back-pain/symptoms-causes/syc-20369906/,1,0.4
DIS_0764,SX_36ea88c425,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bacterial-vaginosis/symptoms-causes/syc-20352279/,1,0.15
DIS_0764,SX_57a4461edd,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bacterial-vaginosis/symptoms-causes/syc-20352279/,1,0.15
DIS_0765,SX_db615e5a7c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bad-breath/symptoms-causes/syc-20350922/,1,0.4
DIS_0938,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bakers-cyst/symptoms-causes/syc-20369950/,1,0.15
DIS_0938,SX_86af6967d7,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bakers-cyst/symptoms-causes/syc-20369950/,1,0.15
DIS_0086,SX_7cb0fb2be9,mayoclinic,https://www.mayoclinic.org/diseases-conditions/balance-problems/symptoms-causes/syc-20350474/,1,0.15
DIS_0086,SX_c52e29d93f,mayoclinic,https://www.mayoclinic.org/diseases-conditions/balance-problems/symptoms-causes/syc-20350474/,1,0.15
DIS_0087,SX_fd887f0cf3,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.4
DIS_0087,SX_f5e0a640e0,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.7
DIS_0087,SX_f0f2e26c6e,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.7
DIS_0087,SX_22f756f365,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.7
DIS_0087,SX_938097d63a,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.05
DIS_0087,SX_957c0a4cdd,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.05
DIS_0087,SX_5d0ed57a63,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.15
DIS_0087,SX_bf24559a40,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.15
DIS_0087,SX_787aa04f4a,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.15
DIS_0087,SX_bd9c810aea,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.15
DIS_0087,SX_7ba667640c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.15
DIS_0087,SX_695e5b7fd9,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bardet-biedl-syndrome/symptoms-causes/syc-20586227/,1,0.4
DIS_0088,SX_94b2b09c91,mayoclinic,https://www.mayoclinic.org/diseases-conditions/barretts-esophagus/symptoms-causes/syc-20352841/,1,0.4
DIS_0088,SX_27a0380f35,mayoclinic,https://www.mayoclinic.org/diseases-conditions/barretts-esophagus/symptoms-causes/syc-20352841/,1,0.4
DIS_0088,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/barretts-esophagus/symptoms-causes/syc-20352841/,1,0.4
DIS_0088,SX_97f95df7ab,mayoclinic,https://www.mayoclinic.org/diseases-conditions/barretts-esophagus/symptoms-causes/syc-20352841/,1,0.4
DIS_0766,SX_8df7f04e28,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bedbugs/symptoms-causes/syc-20370001/,1,0.4
DIS_0766,SX_5b8efad1d3,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bedbugs/symptoms-causes/syc-20370001/,1,0.4
DIS_0766,SX_57a4461edd,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bedbugs/symptoms-causes/syc-20370001/,1,0.4
DIS_0092,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869/,1,0.05
DIS_0092,SX_57a4461edd,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869/,1,0.15
DIS_0092,SX_9937d7e385,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869/,1,0.15
DIS_0092,SX_8f9a778d15,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869/,1,0.4
DIS_0092,SX_29117dc0a0,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869/,1,0.4
DIS_0092,SX_6c1562051d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869/,1,0.4
DIS_0092,SX_072ff6bd71,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869/,1,0.7
DIS_0092,SX_7ed7266d85,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869/,1,0.7
DIS_0093,SX_450e166c06,mayoclinic,https://www.mayoclinic.org/diseases-conditions/behcet-disease/symptoms-causes/syc-20351326/,1,0.05
DIS_0093,SX_77e04d05ee,mayoclinic,https://www.mayoclinic.org/diseases-conditions/behcet-disease/symptoms-causes/syc-20351326/,1,0.15
DIS_0093,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/behcet-disease/symptoms-causes/syc-20351326/,1,0.15
DIS_0093,SX_5216d247f4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/behcet-disease/symptoms-causes/syc-20351326/,1,0.15
DIS_0093,SX_29117dc0a0,mayoclinic,https://www.mayoclinic.org/diseases-conditions/behcet-disease/symptoms-causes/syc-20351326/,1,0.4
DIS_0093,SX_c52e29d93f,mayoclinic,https://www.mayoclinic.org/diseases-conditions/behcet-disease/symptoms-causes/syc-20351326/,1,0.4
DIS_0093,SX_6c1562051d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/behcet-disease/symptoms-causes/syc-20351326/,1,0.4
DIS_0093,SX_380f43098d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/behcet-disease/symptoms-causes/syc-20351326/,1,0.7
DIS_0093,SX_9624e87065,mayoclinic,https://www.mayoclinic.org/diseases-conditions/behcet-disease/symptoms-causes/syc-20351326/,1,0.7
DIS_0939,SX_bef9e98bf7,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028/,1,0.7
DIS_0939,SX_9838609d58,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028/,1,0.15
DIS_0939,SX_0171fbf1a4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028/,1,0.15
DIS_0939,SX_c26db264e7,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028/,1,0.15
DIS_0939,SX_ec41221f07,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028/,1,0.4
DIS_0939,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028/,1,0.4
DIS_0939,SX_e6d1833ee1,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028/,1,0.4
DIS_0939,SX_380f43098d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028/,1,0.7
DIS_0094,SX_c5f36ffeb9,mayoclinic,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190/,1,0.15
DIS_0094,SX_6e50575637,mayoclinic,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190/,1,0.4
DIS_0094,SX_6f845fd164,mayoclinic,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190/,1,0.4
DIS_0094,SX_2d01f60f87,mayoclinic,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190/,1,0.7
DIS_0094,SX_0171fbf1a4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190/,1,0.7
DIS_0094,SX_3ae8308c20,mayoclinic,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190/,1,0.05
DIS_0094,SX_380f43098d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190/,1,0.15
DIS_0767,SX_686d84930e,mayoclinic,https://www.mayoclinic.org/diseases-conditions/benign-prostatic-hyperplasia/symptoms-causes/syc-20370087/,1,0.4
DIS_0099,SX_7519dd8bd4,mayoclinic,https://www.mayoclinic.org/diseases-conditions/biliary-atresia/symptoms-causes/syc-20591855/,1,0.4
DIS_0099,SX_59eb7ace58,mayoclinic,https://www.mayoclinic.org/diseases-conditions/biliary-atresia/symptoms-causes/syc-20591855/,1,0.4
DIS_0100,SX_6e50575637,mayoclinic,https://www.mayoclinic.org/diseases-conditions/binge-eating-disorder/symptoms-causes/syc-20353627/,1,0.15
DIS_0100,SX_8218a0e718,mayoclinic,https://www.mayoclinic.org/diseases-conditions/binge-eating-disorder/symptoms-causes/syc-20353627/,1,0.15
DIS_0101,SX_5bed6943b6,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955/,1,0.05
DIS_0101,SX_e46ab5c3ca,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955/,1,0.15
DIS_0101,SX_026b588a5c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955/,1,0.15
DIS_0101,SX_28c5f9ffd1,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955/,1,0.15
DIS_0101,SX_9624e87065,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955/,1,0.4
DIS_0101,SX_6e50575637,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955/,1,0.7
DIS_0101,SX_8453a895f2,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955/,1,0.7
DIS_0102,SX_6c1562051d,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20568390/,1,0.15
DIS_0102,SX_1a79ab51a7,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20568390/,1,0.15
DIS_0102,SX_b501c7e256,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20568390/,1,0.4
DIS_0102,SX_7ed7266d85,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20568390/,1,0.7
DIS_0102,SX_29117dc0a0,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20568390/,1,0.7
DIS_0768,SX_bec784af95,mayoclinic,https://www.mayoclinic.org/diseases-conditions/black-hairy-tongue/symptoms-causes/syc-20356077/,1,0.15
DIS_0768,SX_db615e5a7c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/black-hairy-tongue/symptoms-causes/syc-20356077/,1,0.15
DIS_0104,SX_9d82084e3a,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104/,1,0.05
DIS_0104,SX_f5a63220af,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104/,1,0.15
DIS_0104,SX_861b9e9cc3,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104/,1,0.4
DIS_0104,SX_17436dd00c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104/,1,0.4
DIS_0104,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104/,1,0.7
DIS_0105,SX_7ba667640c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bladder-exstrophy/symptoms-causes/syc-20391299/,1,0.4
DIS_0111,SX_450e166c06,mayoclinic,https://www.mayoclinic.org/diseases-conditions/body-dysmorphic-disorder/symptoms-causes/syc-20353938/,1,0.4
DIS_0112,SX_03e2e2ee2c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217/,1,0.15
DIS_0112,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217/,1,0.15
DIS_0112,SX_287f44f35e,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217/,1,0.15
DIS_0940,SX_87a429872c,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bone-spurs/symptoms-causes/syc-20370212/,1,0.15
DIS_0940,SX_06a224da9e,mayoclinic,https://www.mayoclinic.org/diseases-conditions/bone-spurs/symptoms-causes/syc-20370212/,1,0.15
